03/18/2006 09:00:00 PM,MOTOR VEHICLE THEFT,012,27
01/23/2006 10:00:00 AM,CRIMINAL DAMAGE,012,28
01/24/2006 07:45:00 AM,CRIMINAL DAMAGE,007,68
03/26/2006 04:43:00 PM,ROBBERY,025,25
03/26/2006 06:58:00 PM,SEX OFFENSE,019,3
03/19/2006 12:00:00 AM,OTHER OFFENSE,016,11
01/24/2006 11:40:00 AM,CRIMINAL DAMAGE,009,61
03/26/2006 07:30:00 AM,MOTOR VEHICLE THEFT,015,25
02/08/2006 08:35:00 PM,PROSTITUTION,018,8
03/27/2006 08:00:00 PM,THEFT,003,69
03/21/2006 07:25:00 PM,THEFT,007,68
03/28/2006 09:25:00 AM,THEFT,012,24
03/27/2006 06:00:00 PM,CRIMINAL DAMAGE,017,13
03/25/2006 04:30:00 AM,BATTERY,005,53
03/27/2006 05:00:00 PM,THEFT,006,71
03/27/2006 06:30:00 PM,OTHER OFFENSE,009,61
03/19/2006 03:20:30 PM,THEFT,017,15
03/27/2006 11:45:00 PM,ASSAULT,022,74
03/27/2006 09:00:00 AM,THEFT,003,42
02/12/2006 09:15:00 PM,NARCOTICS,010,30
03/18/2006 04:30:00 PM,CRIMINAL DAMAGE,005,49
03/26/2006 09:00:00 PM,ROBBERY,015,25
03/25/2006 12:00:00 PM,OFFENSE INVOLVING CHILDREN,009,61
03/27/2006 06:00:00 PM,THEFT,006,69
03/25/2006 03:30:00 PM,MOTOR VEHICLE THEFT,024,1
03/28/2006 01:25:50 AM,CRIMINAL DAMAGE,005,54
03/21/2006 07:57:00 PM,CRIMINAL DAMAGE,006,69
03/27/2006 05:30:00 PM,CRIMINAL DAMAGE,016,15
08/08/2005 06:00:00 PM,THEFT,007,68
02/08/2006 09:40:38 PM,NARCOTICS,015,25
03/24/2006 11:00:00 PM,BATTERY,022,72
02/12/2006 10:40:00 PM,NARCOTICS,010,29
03/27/2006 04:43:00 PM,CRIMINAL DAMAGE,010,30
03/27/2006 05:00:00 PM,BATTERY,006,44
03/26/2006 02:15:00 PM,BATTERY,025,19
03/27/2006 03:00:00 PM,THEFT,019,6
03/22/2006 10:31:29 PM,THEFT,006,49
03/27/2006 11:20:00 AM,BATTERY,011,26
03/27/2006 08:30:00 PM,BATTERY,006,49
02/09/2006 02:40:00 PM,NARCOTICS,025,25
03/27/2006 09:00:00 PM,CRIMINAL DAMAGE,020,4
03/26/2006 05:09:00 PM,BATTERY,005,49
02/12/2006 11:00:00 PM,NARCOTICS,009,58
03/25/2006 12:00:00 PM,BATTERY,022,49
03/26/2006 02:50:00 AM,BATTERY,025,25
03/27/2006 09:00:00 AM,THEFT,006,44
03/23/2006 07:14:40 PM,BATTERY,006,44
03/27/2006 02:30:00 PM,CRIMINAL DAMAGE,010,30
03/26/2006 01:00:00 PM,ASSAULT,005,53
03/26/2006 06:00:00 PM,THEFT,006,71
02/27/2006 02:00:00 PM,THEFT,008,63
03/24/2006 09:08:24 AM,CRIMINAL DAMAGE,006,49
03/27/2006 09:30:00 PM,OFFENSE INVOLVING CHILDREN,006,69
03/26/2006 03:00:00 PM,ASSAULT,005,49
02/05/2006 11:38:10 PM,NARCOTICS,011,23
02/09/2006 02:55:00 PM,NARCOTICS,025,25
03/22/2006 07:00:00 AM,BURGLARY,002,38
03/27/2006 04:30:00 PM,BURGLARY,018,8
02/14/2006 08:00:00 AM,THEFT,001,33
03/27/2006 04:00:00 PM,BURGLARY,010,29
03/26/2006 07:49:00 PM,ASSAULT,024,2
03/29/2006 02:17:08 PM,BATTERY,024,1
03/29/2006 07:00:00 PM,ASSAULT,012,28
03/29/2006 03:25:00 PM,BATTERY,020,77
